bug_report_id,file_diff_id
JGRP-2144,104
JGRP-2144,105
JGRP-2072,106
JGRP-2072,107
JGRP-2072,108
JGRP-2051,109
JGRP-2051,110
JGRP-2045,111
JGRP-2045,109
JGRP-2035,112
JGRP-2035,113
JGRP-2035,114
JGRP-2035,30
JGRP-2035,54
JGRP-2034,115
JGRP-2034,116
JGRP-2034,117
JGRP-2034,118
JGRP-2034,119
JGRP-2034,120
JGRP-2015,121
JGRP-2015,85
JGRP-2015,122
JGRP-2015,123
JGRP-2015,124
JGRP-2015,125
JGRP-2015,126
JGRP-2015,127
JGRP-2015,128
JGRP-2015,129
JGRP-2015,130
JGRP-2015,131
JGRP-2014,111
JGRP-1993,132
JGRP-1992,133
JGRP-1992,111
JGRP-1992,134
JGRP-1992,135
JGRP-1992,109
JGRP-1992,136
JGRP-1967,56
JGRP-1965,85
JGRP-1905,137
JGRP-1852,138
JGRP-1852,104
JGRP-1852,139
JGRP-1852,140
JGRP-1852,141
JGRP-1852,142
JGRP-1852,143
JGRP-1852,144
JGRP-1852,54
JGRP-1852,56
JGRP-1852,145
JGRP-1803,109
JGRP-1803,110
JGRP-1802,146
JGRP-1802,147
JGRP-1802,148
JGRP-1799,149
JGRP-1797,150
JGRP-1739,151
JGRP-1739,72
JGRP-1739,152
JGRP-1728,153
JGRP-1728,154
JGRP-1728,155
JGRP-1607,156
JGRP-1597,157
JGRP-1597,158
JGRP-1597,138
JGRP-1597,104
JGRP-1597,159
JGRP-1597,160
JGRP-1597,161
JGRP-1597,162
JGRP-1597,163
JGRP-1597,164
JGRP-1597,165
JGRP-1597,166
JGRP-1597,167
JGRP-1597,168
JGRP-1597,169
JGRP-1597,170
JGRP-1597,171
JGRP-1597,172
JGRP-1426,74
JGRP-1308,173
JGRP-1308,174
JGRP-1308,175
JGRP-1308,176
