bug_report_id,file_diff_id
JGRP-2144,117
JGRP-2144,22
JGRP-2072,118
JGRP-2072,119
JGRP-2072,120
JGRP-2051,121
JGRP-2051,122
JGRP-2045,123
JGRP-2045,121
JGRP-2035,124
JGRP-2035,125
JGRP-2035,19
JGRP-2035,50
JGRP-2035,70
JGRP-2034,126
JGRP-2034,127
JGRP-2034,128
JGRP-2034,129
JGRP-2034,130
JGRP-2034,131
JGRP-2015,132
JGRP-2015,98
JGRP-2015,133
JGRP-2015,134
JGRP-2015,135
JGRP-2015,136
JGRP-2015,137
JGRP-2015,138
JGRP-2015,139
JGRP-2015,140
JGRP-2015,141
JGRP-2015,142
JGRP-2014,123
JGRP-1993,6
JGRP-1992,143
JGRP-1992,123
JGRP-1992,144
JGRP-1992,145
JGRP-1992,121
JGRP-1992,146
JGRP-1967,72
JGRP-1965,98
JGRP-1905,147
JGRP-1852,148
JGRP-1852,117
JGRP-1852,149
JGRP-1852,150
JGRP-1852,151
JGRP-1852,152
JGRP-1852,153
JGRP-1852,154
JGRP-1852,70
JGRP-1852,72
JGRP-1852,155
JGRP-1803,121
JGRP-1803,122
JGRP-1802,156
JGRP-1802,157
JGRP-1802,158
JGRP-1799,9
JGRP-1797,159
JGRP-1739,160
JGRP-1739,2
JGRP-1739,161
JGRP-1728,162
JGRP-1728,163
JGRP-1728,20
JGRP-1607,18
JGRP-1597,164
JGRP-1597,165
JGRP-1597,148
JGRP-1597,117
JGRP-1597,166
JGRP-1597,167
JGRP-1597,168
JGRP-1597,12
JGRP-1597,169
JGRP-1597,170
JGRP-1597,171
JGRP-1597,5
JGRP-1597,16
JGRP-1597,11
JGRP-1597,172
JGRP-1597,13
JGRP-1597,1
JGRP-1597,8
JGRP-1426,88
JGRP-1308,173
JGRP-1308,174
JGRP-1308,175
JGRP-1308,17
