bug_report_id,file_diff_id
WFLY-2057,1283
WFLY-2057,1284
WFLY-2057,559
WFLY-2057,201
WFLY-2057,1285
WFLY-2057,1286
WFLY-2057,1287
WFLY-2057,1288
WFLY-2057,1289
WFLY-2057,1290
WFLY-2057,1291
WFLY-2057,1292
WFLY-2057,1293
WFLY-2057,1294
WFLY-2057,1295
WFLY-2057,1296
WFLY-2830,1297
WFLY-2830,1298
WFLY-2830,1299
WFLY-2830,1300
WFLY-2830,1301
WFLY-2830,1302
WFLY-2830,1303
WFLY-2830,1304
WFLY-2830,1305
WFLY-2830,1306
WFLY-2830,1307
WFLY-2830,1308
WFLY-2830,1309
WFLY-2830,263
WFLY-2830,363
WFLY-2830,526
WFLY-2855,731
WFLY-2855,740
WFLY-2855,1310
WFLY-2855,1311
WFLY-2855,1312
WFLY-2855,1313
WFLY-2855,1314
WFLY-2855,1315
WFLY-2855,1316
WFLY-2855,1317
WFLY-1873,1318
WFLY-1873,597
WFLY-1873,399
WFLY-1873,612
WFLY-1873,1319
WFLY-1873,1145
WFLY-1873,907
WFLY-2496,1320
WFLY-2346,1321
WFLY-2346,1322
WFLY-2346,801
WFLY-2346,399
WFLY-2346,1323
WFLY-2346,1324
WFLY-2346,1325
WFLY-2346,1326
WFLY-2346,1245
WFLY-2346,1327
WFLY-2346,1328
WFLY-2346,1329
WFLY-2346,1330
WFLY-2853,14
WFLY-2853,1265
WFLY-2853,1331
WFLY-2853,1255
WFLY-2853,1297
WFLY-2853,1251
WFLY-2895,1043
WFLY-2895,495
WFLY-2895,1332
WFLY-2895,1333
WFLY-2895,1334
WFLY-2895,146
WFLY-2829,615
WFLY-2645,1171
WFLY-2645,516
WFLY-2645,191
WFLY-2645,358
WFLY-2645,1335
WFLY-2645,1336
WFLY-2645,1337
WFLY-2645,1338
WFLY-2645,776
WFLY-2645,805
WFLY-2645,182
WFLY-2645,94
WFLY-2645,80
WFLY-2645,641
WFLY-2645,899
WFLY-2645,482
WFLY-2645,1339
WFLY-2645,646
WFLY-3112,1340
WFLY-3112,1341
WFLY-3112,1342
WFLY-3112,1056
WFLY-3112,640
WFLY-3112,113
WFLY-3112,774
WFLY-3112,993
WFLY-3112,494
WFLY-3112,638
WFLY-3112,963
WFLY-3112,154
WFLY-3112,1239
WFLY-3112,1343
WFLY-3112,1344
WFLY-2730,1298
WFLY-2730,1306
WFLY-2730,1284
WFLY-2730,1297
WFLY-2730,427
WFLY-2730,1069
WFLY-2730,1345
WFLY-2730,1346
WFLY-2730,1347
WFLY-2730,189
WFLY-2730,201
WFLY-2730,1285
WFLY-2730,1286
WFLY-2730,1348
WFLY-2730,1349
WFLY-2730,1350
WFLY-2730,1351
WFLY-2730,1352
WFLY-2730,1353
WFLY-2730,1293
WFLY-2730,1294
WFLY-2730,1296
WFLY-2595,1131
WFLY-2595,1354
WFLY-3069,1355
WFLY-3069,1356
WFLY-3069,1357
WFLY-3069,1358
WFLY-3069,839
WFLY-3069,768
WFLY-3069,280
WFLY-3069,1359
WFLY-3069,35
WFLY-3069,1360
WFLY-3069,1361
WFLY-3069,1362
WFLY-3069,1363
WFLY-3069,1364
WFLY-3069,789
WFLY-3069,1365
WFLY-3069,825
WFLY-3095,338
WFLY-3095,1366
WFLY-3095,1367
WFLY-3095,1368
WFLY-3095,1369
WFLY-3095,1370
WFLY-3095,1371
WFLY-3095,1372
WFLY-3095,1373
WFLY-2774,14
WFLY-2774,1265
WFLY-2774,1331
WFLY-2774,1255
WFLY-2774,1297
WFLY-2774,1251
