bug_report_id,file_diff_id
WFCORE-2015,1
WFCORE-2015,2
WFCORE-2015,3
WFCORE-2013,4
WFCORE-2013,5
WFCORE-2013,6
WFCORE-2013,2
WFCORE-2009,7
WFCORE-2009,8
WFCORE-2009,9
WFCORE-2009,10
WFCORE-2009,11
WFCORE-2009,12
WFCORE-2009,13
WFCORE-2009,14
WFCORE-2009,15
WFCORE-2007,16
WFCORE-2007,17
WFCORE-2007,18
WFCORE-2007,19
WFCORE-2006,20
WFCORE-2006,21
WFCORE-2006,22
WFCORE-2006,23
WFCORE-2006,24
WFCORE-2005,25
WFCORE-2005,26
WFCORE-2002,27
WFCORE-2002,28
WFCORE-2002,29
WFCORE-2002,30
WFCORE-2002,31
WFCORE-2002,32
WFCORE-2002,33
WFCORE-1993,34
WFCORE-1993,35
WFCORE-1993,36
WFCORE-1993,37
WFCORE-1993,38
WFCORE-1993,39
WFCORE-1993,40
WFCORE-1993,41
WFCORE-1993,42
WFCORE-1993,43
WFCORE-1993,44
WFCORE-1993,45
WFCORE-1993,46
WFCORE-1993,47
WFCORE-1993,48
WFCORE-1993,49
WFCORE-1993,50
WFCORE-1992,51
WFCORE-1992,52
WFCORE-1992,53
WFCORE-1992,54
WFCORE-1992,55
WFCORE-1992,56
WFCORE-1992,57
WFCORE-1992,58
WFCORE-1992,59
WFCORE-1992,60
WFCORE-2186,61
WFCORE-2186,62
WFCORE-1985,63
WFCORE-1985,64
WFCORE-1985,65
WFCORE-1985,66
WFCORE-1985,67
WFCORE-1985,68
WFCORE-1985,69
WFCORE-1985,70
WFCORE-1985,71
WFCORE-1985,72
WFCORE-1985,73
WFCORE-1985,74
WFCORE-1985,75
WFCORE-1985,76
WFCORE-1985,77
WFCORE-1985,78
WFCORE-1983,32
WFCORE-1983,79
WFCORE-1983,80
WFCORE-1982,81
WFCORE-1982,27
WFCORE-1982,82
WFCORE-1982,83
WFCORE-1982,25
WFCORE-1982,84
WFCORE-1982,85
WFCORE-1982,86
WFCORE-1982,87
WFCORE-1982,88
WFCORE-1982,89
WFCORE-1982,32
WFCORE-1982,90
WFCORE-1982,91
WFCORE-1982,61
WFCORE-1982,92
WFCORE-1982,93
WFCORE-1982,33
WFCORE-1982,94
WFCORE-1980,51
WFCORE-1980,95
WFCORE-1980,25
WFCORE-1980,96
WFCORE-1980,97
WFCORE-1980,98
WFCORE-1980,53
WFCORE-1980,54
WFCORE-1980,99
WFCORE-1980,100
WFCORE-1980,101
WFCORE-1980,102
WFCORE-1980,103
WFCORE-1976,104
WFCORE-1976,105
WFCORE-1976,106
WFCORE-1976,107
WFCORE-1975,108
WFCORE-1975,109
WFCORE-1975,110
WFCORE-1975,111
WFCORE-1971,112
WFCORE-1971,113
WFCORE-1971,114
WFCORE-1971,115
WFCORE-1971,116
WFCORE-1970,32
WFCORE-1970,79
WFCORE-1970,80
WFCORE-1968,61
WFCORE-1968,92
WFCORE-1968,62
WFCORE-1967,117
WFCORE-1967,118
WFCORE-1967,119
WFCORE-1967,120
WFCORE-1967,121
WFCORE-1967,122
WFCORE-1967,123
WFCORE-1967,124
WFCORE-1967,125
WFCORE-1967,126
WFCORE-1967,127
WFCORE-1961,128
WFCORE-1961,129
WFCORE-1961,92
WFCORE-1961,130
WFCORE-1961,131
WFCORE-1951,79
WFCORE-1951,132
WFCORE-1951,133
WFCORE-1951,134
WFCORE-1951,135
WFCORE-1951,136
WFCORE-1951,137
WFCORE-1951,138
WFCORE-1951,139
WFCORE-1951,140
WFCORE-1951,141
WFCORE-1951,142
WFCORE-1951,143
WFCORE-1951,144
WFCORE-1951,145
WFCORE-1951,146
WFCORE-1951,147
WFCORE-1951,148
WFCORE-1951,149
WFCORE-1951,150
WFCORE-1949,151
WFCORE-1949,152
