bug_report_id,file_diff_id
ELY-1234,108
ELY-1234,82
ELY-1234,89
ELY-1234,100
ELY-1232,158
ELY-1232,705
ELY-1232,87
ELY-1232,706
ELY-1232,707
ELY-1231,304
ELY-1231,305
ELY-1231,339
ELY-1231,708
ELY-1231,709
ELY-1231,710
ELY-1231,711
ELY-1231,712
ELY-1230,150
ELY-1228,336
ELY-1228,304
ELY-1228,305
ELY-1226,55
ELY-1226,487
ELY-1226,27
ELY-1226,97
ELY-1223,108
ELY-1223,587
ELY-1223,39
ELY-1223,26
ELY-1223,579
ELY-1223,604
ELY-1223,15
ELY-1223,506
ELY-1223,46
ELY-1223,146
ELY-1218,209
ELY-1218,210
ELY-1218,211
ELY-1218,212
ELY-1217,186
ELY-1217,713
ELY-1217,714
ELY-1217,110
ELY-1217,715
ELY-1217,698
ELY-1217,196
ELY-1217,71
ELY-1216,209
ELY-1216,210
ELY-1216,211
ELY-1216,212
ELY-1215,716
ELY-1215,717
ELY-1214,16
ELY-1214,90
ELY-1214,15
ELY-1214,57
ELY-1214,112
ELY-1214,68
ELY-1214,115
ELY-1214,44
ELY-1214,150
ELY-1214,114
ELY-1214,88
ELY-1214,30
ELY-1214,109
ELY-1213,718
ELY-1213,129
ELY-1209,211
ELY-1209,129
ELY-1206,209
ELY-1206,593
ELY-1206,719
ELY-1206,720
ELY-1207,209
ELY-1207,193
ELY-1207,469
ELY-1207,129
ELY-1202,134
ELY-1202,92
ELY-1202,193
ELY-1202,721
ELY-1202,722
ELY-1202,52
ELY-1202,79
ELY-1202,106
ELY-1202,161
ELY-1202,718
ELY-1202,192
ELY-1202,42
ELY-1202,47
ELY-1202,1
ELY-1202,469
ELY-1198,63
ELY-1198,145
ELY-1198,561
ELY-1198,723
ELY-1198,724
ELY-1198,725
ELY-1198,726
ELY-1198,727
ELY-1198,728
ELY-1198,108
ELY-1198,92
ELY-1196,63
ELY-1196,145
ELY-1196,561
ELY-1196,723
ELY-1196,724
ELY-1196,725
ELY-1196,726
ELY-1196,727
ELY-1196,728
ELY-1196,108
ELY-1196,92
ELY-1195,209
ELY-1195,231
ELY-1194,209
ELY-1194,729
ELY-1194,730
ELY-1194,731
ELY-1194,732
ELY-1194,733
ELY-1194,734
ELY-1194,735
ELY-1194,736
ELY-1194,737
ELY-1193,243
ELY-1193,209
ELY-1193,23
ELY-1193,194
ELY-1193,372
ELY-1193,738
ELY-1193,739
ELY-1193,367
ELY-1193,740
ELY-1193,741
ELY-1193,671
ELY-1193,86
ELY-1193,369
ELY-1193,742
ELY-1191,209
ELY-1191,158
ELY-1191,110
ELY-1191,80
ELY-1191,743
ELY-1191,744
ELY-1186,209
ELY-1186,101
ELY-1186,24
ELY-1186,44
ELY-1186,172
ELY-1185,211
ELY-1185,129
ELY-1184,211
ELY-1184,129
ELY-1175,209
ELY-1175,591
ELY-1175,592
ELY-1175,593
ELY-1165,243
ELY-1165,525
ELY-1165,348
ELY-1165,336
ELY-1165,337
ELY-1165,304
ELY-1165,526
ELY-1164,348
ELY-1164,304
ELY-1162,348
ELY-1162,336
ELY-1162,337
