bug_report_id,bug_report_desc,bug_report_time
DBZ-107,"_*Original title: Topics not getting created in kafka*_

Used following config to run the debezium.

{noformat}
    ""name"": ""debizium-connector"",
    ""config"": {
        ""name"": ""debizium-connector"",
        ""connector.class"": ""io.debezium.connector.mysql.MySqlConnector"",
        ""tasks.max"": ""1"",
        ""database.hostname"": ""tst-di-mysql01"",
        ""database.port"": ""3306"",
        ""database.user"": ""VVVV"",
        ""database.password"": ""XXXX"",
        ""database.server.id"": ""12"",
        ""database.server.name"": ""di-mysql"",
        ""database.whitelist"": ""fraud"",
        ""poll.interval.ms"": ""2"",
        ""table.whitelist"": ""CCCCC"",
        ""database.history.kafka.bootstrap.servers"": ""kafka01:9092"",
        ""database.history.kafka.topic"": ""schema-changes.inventory"",
        ""database.history.producer.ssl.keystore.location"": ""<keystore>"",
        ""database.history.producer.ssl.keystore.password"": ""<password>"",
        ""database.history.producer.ssl.truststore.location"": ""<truststore>"",
        ""database.history.producer.ssl.truststore.password"" : ""<password>"",
        ""database.history.consumer.ssl.keystore.location"": ""<keystore>"",
        ""database.history.consumer.ssl.keystore.password"": ""<password>"",
        ""database.history.consumer.ssl.truststore.location"": ""<truststore>"",
        ""database.history.consumer.ssl.truststore.password"": ""<password>""
            }
}
{noformat}

How ever it is just creating one topic di-mysql, which has only DDL statements, but there are no topics created for the tables.  Not sure if i am missing some config paramater.",2016/08/23 12:15 AM
DBZ-103,"When gracefully stopping the Kafka Connect process running the MySQL connector, the following error is produced:

{code}
2016-08-16 13:33:00,140 INFO   ||  Starting graceful shutdown of thread WorkerSourceTask-inventory-connector-0   [org.apache.kafka.connect.util.ShutdownableThread]
2016-08-16 13:33:00,140 INFO   ||  Stopping MySQL connector task   [io.debezium.connector.mysql.MySqlConnectorTask]
2016-08-16 13:33:00,141 INFO   ||  Connector task successfully stopped   [io.debezium.connector.mysql.MySqlConnectorTask]
Exception in thread ""Thread-1"" java.lang.NullPointerException
	at io.debezium.connector.mysql.MySqlConnectorTask.stop(MySqlConnectorTask.java:155)
	at org.apache.kafka.connect.runtime.WorkerSourceTask$WorkerSourceTaskThread.startGracefulShutdown(WorkerSourceTask.java:378)
	at org.apache.kafka.connect.runtime.WorkerSourceTask.stop(WorkerSourceTask.java:108)
	at org.apache.kafka.connect.runtime.Worker.stop(Worker.java:136)
	at org.apache.kafka.connect.runtime.Connect.stop(Connect.java:72)
	at org.apache.kafka.connect.runtime.Connect$ShutdownHook.run(Connect.java:93)
{code}

This appears to have been fixed in {{master}} as part of 0.3.",2016/08/16 9:40 AM
DBZ-102,"When monitoring a table with Chinese characters as fields value, the topic content shows ���

I use example-myqsl docker images and here is the sql file for testing:

{code:java}
set character_set_client=utf8;
set character_set_connection=utf8;
set character_set_database=utf8;
set character_set_results=utf8;
set character_set_server=utf8;
create table inventory.test (
  id int(11) not null auto_increment,
  text varchar(255) default null,
  primary key (`id`)
) engine=InnoDB auto_increment=1006 default charset=utf8;
insert into inventory.test values (default, ""产品"");
{code}


watch-topic output:
{code:java}
""after"":{""id"":1006,""text"":""������""}
{code}
",2016/08/16 4:50 AM
DBZ-100,"The MySQL connector is not representing {{ENUM}} and {{SET}} value correctly when processing the binlog. Rather than an int and a long, they need to be represented as a string like the JDBC driver returns during the snapshot.",2016/08/11 2:18 PM
DBZ-94,"using debezium/connect:0.2 to source a large database
Debezium throwed OOM when taking snapshot

Running on Amazon EC2 with 16G memory

{code}
2016-08-04 13:12:43,901 INFO   MySQL|mysql_host_52_70_200_92_port_3307|snapshot  Step 8.2: scanned table 'gpay.app_billing' in 00:01:25.56   [io.debezium.connector.mysql.SnapshotReader]
2016-08-04 13:14:00,793 ERROR  MySQL|mysql_host_52_70_200_92_port_3307|snapshot  Failed due to error: Aborting snapshot after running 'SELECT * FROM gpay.app_installation': Java heap space   [io.debezium.connector.mysql.SnapshotReader]
java.lang.OutOfMemoryError: Java heap space
	at com.mysql.jdbc.MysqlIO.nextRowFast(MysqlIO.java:2205)
	at com.mysql.jdbc.MysqlIO.nextRow(MysqlIO.java:1984)
	at com.mysql.jdbc.MysqlIO.readSingleRowSet(MysqlIO.java:3403)
	at com.mysql.jdbc.MysqlIO.getResultSet(MysqlIO.java:470)
	at com.mysql.jdbc.MysqlIO.readResultsForQueryOrUpdate(MysqlIO.java:3105)
	at com.mysql.jdbc.MysqlIO.readAllResults(MysqlIO.java:2336)
	at com.mysql.jdbc.MysqlIO.sqlQueryDirect(MysqlIO.java:2729)
	at com.mysql.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:2545)
	at com.mysql.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:2503)
	at com.mysql.jdbc.StatementImpl.executeQuery(StatementImpl.java:1369)
	at io.debezium.jdbc.JdbcConnection.query(JdbcConnection.java:277)
	at io.debezium.connector.mysql.SnapshotReader.execute(SnapshotReader.java:311)
	at io.debezium.connector.mysql.SnapshotReader$$Lambda$82/1145170159.run(Unknown Source)
	at java.lang.Thread.run(Thread.java:745)
2016-08-04 13:14:01,179 ERROR  MySQL|mysql_host_52_70_200_92_port_3307|task  Task gpay-0 threw an uncaught and unrecoverable exception   [org.apache.kafka.connect.runtime.WorkerSourceTask]
2016-08-04 13:14:01,180 ERROR  MySQL|mysql_host_52_70_200_92_port_3307|task  Task is being killed and will not recover until manually restarted:   [org.apache.kafka.connect.runtime.WorkerSourceTask]
org.apache.kafka.connect.errors.ConnectException: Aborting snapshot after running 'SELECT * FROM gpay.app_installation': Java heap space
	at io.debezium.connector.mysql.AbstractReader.failed(AbstractReader.java:118)
	at io.debezium.connector.mysql.SnapshotReader.execute(SnapshotReader.java:388)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.OutOfMemoryError: Java heap space
	at com.mysql.jdbc.MysqlIO.nextRowFast(MysqlIO.java:2205)
	at com.mysql.jdbc.MysqlIO.nextRow(MysqlIO.java:1984)
	at com.mysql.jdbc.MysqlIO.readSingleRowSet(MysqlIO.java:3403)
	at com.mysql.jdbc.MysqlIO.getResultSet(MysqlIO.java:470)
	at com.mysql.jdbc.MysqlIO.readResultsForQueryOrUpdate(MysqlIO.java:3105)
	at com.mysql.jdbc.MysqlIO.readAllResults(MysqlIO.java:2336)
	at com.mysql.jdbc.MysqlIO.sqlQueryDirect(MysqlIO.java:2729)
	at com.mysql.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:2545)
	at com.mysql.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:2503)
	at com.mysql.jdbc.StatementImpl.executeQuery(StatementImpl.java:1369)
	at io.debezium.jdbc.JdbcConnection.query(JdbcConnection.java:277)
	at io.debezium.connector.mysql.SnapshotReader.execute(SnapshotReader.java:311)
	at io.debezium.connector.mysql.SnapshotReader$$Lambda$82/1145170159.run(Unknown Source)
	... 1 more
{code}

table info:
Name: app_installation
Engine: InnoDB
Version: 10
Row_format: Dynamic
Rows: 28267215
Avg_row_length: 104
Data_length: 2967470080
Max_data_length: 0
Index_length: 4715446272
Data_free: 4194304
Auto_increment: 29442980
Create_time: 2016-08-04 05:07:17
Update_time: NULL
Check_time: NULL
Collation: utf8_general_ci
Checksum: NULL
Create_options: 
Comment: 


",2016/08/04 9:40 AM
DBZ-91,"Kafka Connect's logical temporal types in {{org.apache.kafka.connect.data}} include {{Time}}, {{Date}}, and {{Timestamp}}, and these logical types convert to/from {{java.util.Date}} and store values in events as either milliseconds (INT64) or epoch days (INT32). This technically works because none of these have any timezone information, but using {{java.util.Date}} is very difficult and error prone, especially when it involves determining the {{java.util.Date}} using year, month, day, hour, etc. values as that requires using a Calendar that if not properly used defaults to using the local time zone in conversions. The MySQL connector, for example, ends up using 4 possible timezone conversions between the database and consumer.

Kafka Connect's built-in logical types are also problematic, since they require serialization and deserialization from/to {{java.util.Date}}, meaning that even if we calculate the correct primitive representation, to use these logical types we still need to construct a {{java.util.Date}}. We can use this internally, but if consumers do use the Kafka Connect converter libraries, they will get {{java.util.Date}} objects in their events. By defining our own _semantic_ types, Debezium can completely avoid the conflagration of the serialization/deserialization logic with the semantic representation.

Kafka Connect's built-in logical types are also restricted to millisecond precision, and have no support for times or timestamps that include timezone information. Meanwhile, Debezium can define separate semantic temporal types for representing millisecond, microsecond, or nanosecond precisions, and we can define semantic types for times and timestamps that include timezone information.

Debezium can also use Java 8's {{javax.time}} library to make conversion between MySQL raw binlog event values and the literals that go into Debezium-produced events, and completely eliminate the use of time zone conversions (except in MySQL {{TIMESTAMP}} columns that are stored in UTC). It should also provide a way to keep the precision of the database columns, which for MySQL 5.6.4 and up can use up to microsecond precision (where the _fractional second precision_ is set to 6). This will involve defining additional semantic Kafka Connect schemas, customizing how the MySQL binlog client library converts raw binlog event data, and rewriting the temporal conversion logic.

Kafka Connect's schema system makes it possible for us to define our own semantic types yet still represent data with primitives. To do this, a field's schema is defined with a _type_ (e.g., INT32, INT64, STRING, etc.) and a _name_ (e.g., {{org.apache.kafka.connect.data.Time}} or {{io.debezium.time.Time}}). Each converter is free to use this information, and the JSON converter and Avro converters both do. Specifically, the Avro Converter uses the type to define how the values are serialized and includes the schema name as the {{connect.name}} property in the Avro schema's field definition (which Avro doesn't use, though it is available for consumers that use the schemas).

The MySQL connector's configuration will allow specifying whether to use the Kafka Connect built-in logical types or Debezium's semantic types that adapt based upon the column's precision.",2016/07/29 9:22 AM
DBZ-87,"The MySQL connector currently maps {{TINYINT}} and {{SMALLINT}} columns to {{INT32}}, but they should instead map to {{INT16}} since the [range of TINYINT values|http://dev.mysql.com/doc/refman/5.7/en/integer-types.html] is either -128 to 127 for signed or 0 to 255 for unsigned. Since {{INT8}} can only handle values in the range 0 to 255, and therefore {{INT8}} is not a good choice for a value. And the [JDBC Specification|http://docs.oracle.com/javase/1.5.0/docs/guide/jdbc/getstart/mapping.html] also suggest the proper Java type for SQL-99's {{TINYINT}} is {{short}}, which maps to Kafka Connect's {{INT16}}.

This change will be backward compatible, although the generated Kafka Connect schema will be different than in previous versions. This shouldn't cause a problem, since clients should expect to handle schema changes, and this schema change does comply with [Avro schema evolution rules|https://martin.kleppmann.com/2012/12/05/schema-evolution-in-avro-protocol-buffers-thrift.html].",2016/07/19 11:57 AM
DBZ-86,"The MongoDB connector generates the Kafka schema name based upon the logical name, database name, collection name, and other suffixes (e.g., {{.Key}}, {{.Envelope}}, etc.), and the MySQL connector does the same thing with the fully-qualified table names. While Kafka schema names can contain any characters, when using the Avro Converter these Kafka schemas are mapped into Avro schemas, and Avro schema _names_ are limited to {{[A-Za-z_]}} for the first character and {{[A-Za-z_0-9]}}, with the {{.}} character used to delimit names in namespaces (see the [Avro specification|http://avro.apache.org/docs/current/spec.html#names]).

Since MongoDB has few restrictions on the characters that can be used in a database name or collection name, any database or collection name with characters that don't satisfy Avro will create problems when using the Avro Connector.

The MongoDB connector should either remove or replace characters in the Kafka schema names that are not valid per Avro.",2016/07/14 4:23 PM
DBZ-85,"MySQL 5.7 has fractional seconds support for TIME, DATETIME, and TIMESTAMP values, with up to microseconds (6 digits) precision.

{code:sql}
mysql> CREATE TABLE fractest( c1 *TIME(2)*, c2 *DATETIME(2),* c3 *TIMESTAMP(2)* );
mysql> INSERT INTO fractest VALUES ('17:51:04.777', '2014-09-08 17:51:04.777', '2014-09-08 17:51:04.777');
{code}

Now the millisecond part is ignore, hope the connector can support this new feature

*_UPDATE: Upon closer inspection, the container was not properly reconstructing temporal values and encoding them in Kafka Connect records._*",2016/07/05 3:15 AM
DBZ-84,"Null value used for required Struct field.

{code}
.bulletin.status' of type TINYINT: (io.debezium.relational.TableSchemaBuilder:23
3)
org.apache.kafka.connect.errors.DataException: Invalid value: null used for requ
ired field
        at org.apache.kafka.connect.data.ConnectSchema.validateValue(ConnectSche
ma.java:206)
{code}",2016/06/30 6:49 AM
DBZ-82,"mysql version is 5.5 and it has no option for GTIDs, so

{code}
gtid_mode                 = on
enforce_gtid_consistency  = on
{code}

cannot be set. The MySQL connector documentation already states this is optional, but at line 191 of {{io.debezium.connector.mysql.SnapshotReader.java}} the following line requires a 5th column in the {{SHOW MASTER STATUS}} result set:

{code}
String gtidSet = rs.getString(5)
{code}

Since earlier versions of MySQL do not have a 5th column, this results in an index out of range and it register success. However, it won't create the Kafka topic or change event stream.",2016/06/27 7:01 AM
DBZ-77,"If the MySQL connector were shutdown right after a snapshot completes but before any other events are recorded, then the connector fails to record the updated offset in which the snapshot was marked as completed. Then, upon restart, the connector will perform another snapshot.",2016/06/15 12:23 PM
DBZ-76,"The position that we’re recording in the offsets is actually the position of the _next_ event in the binlog. This makes it easy to restart, since the last offset we recorded has the position in the binlog where we’re supposed to start. But we’re also including that position in the `source` field, which IMO is semantically wrong.

The `source` field should reference the binlog coordinates where that event appeared. See the [forum discussion|https://gitter.im/debezium/dev?at=57602bc936c83a8802057b6d] in which everyone agreed that it should be fixed.",2016/06/14 6:23 PM
DBZ-73,"A MySQL insert, update, or delete event can contain multiple rows. When the MySQL connector processes these multi-row events, it incorrectly sets the position in the offset so that if the connector fails after Kafka Connect has flushed the offset for some of the rows but not all, then upon restart the connector will begin at the _next_ event, thereby missing some of the rows.",2016/06/14 12:28 PM
